référence,prix
73819877,41.11
30894180,28.38
21584036,9.75
98752202,43.79
54384836,12.0
9004185,13.3
56273614,50.7
67194840,19.29
93424337,25.07
90975524,50.73
38665974,44.68
58781735,14.7
14207846,29.6
80604867,9.8
35466237,4.09
22631035,3.8
5102506,5.26
91603539,13.28
38842486,35.25
95738404,26.84
1373595,39.92
12598546,12.03
60080550,37.23
43682766,17.1
49054099,36.14
19829190,10.18
50160724,35.1
52672818,50.54
48865996,39.69
87714964,38.0
96611879,7.93
58838291,7.78
77664713,6.97
23400696,47.54
48872202,22.38
90322819,42.93
80461960,45.14
36135217,24.8
43913877,15.57
77228744,31.93
85452640,1.77
39901678,3.89
59443420,0.54
7305728,34.67
38065259,9.37
51230744,12.72
80786188,15.65
54643674,38.19
71618819,31.18
74120138,43.9
67802847,8.16
73652417,14.84
38813821,49.76
62974024,20.51
58382734,25.68
81312256,32.02
46988793,9.99
99114573,25.27
44501186,35.14
53610159,2.33
95434644,46.86
21463916,4.81
76932266,46.62
90112736,0.79
8608127,2.2
71035273,37.46
17418031,12.26
88195990,36.51
50578639,1.56
8597545,38.47
11006801,0.59
41480710,29.26
98635471,18.2
58604365,2.19
12241468,15.11
28445736,14.55
93093033,30.6
97821511,38.54
19809070,40.95
41578523,7.53
61210488,29.3
46556393,6.66
80482642,48.68
55996820,34.17
44230695,33.34
72707726,12.61
1511677,21.58
60552203,23.56
39576989,36.89
3482081,14.17
99415186,28.52
60951034,22.89
36480865,38.34
32430132,10.91
57863412,79.0
18389525,9.61
80019718,7.06
30455121,33.41
83102891,28.32
25983409,9.3
66546158,16.86
48070872,28.64
24365067,18.57
3714827,39.72
98650261,19.7
2393115,11.21
75508023,50.1
86502840,17.41
45899594,46.12
50828396,15.12
69119970,22.56
76875682,2.26
43410565,25.12
63400943,44.25
80456269,37.79
86975924,10.57
31715462,9.92
17037876,5.83
387802,17.63
8442430,5.35
29774109,33.59
75343467,11.6
68374862,17.31
90109916,34.66
78186068,4.3
88473272,41.08
52153210,12.07
16494153,25.28
46276329,13.1
45211590,101.04
48691601,0.79
35478721,19.61
85606252,25.65
80558047,29.58
15757898,4.24
71074555,10.58
95065097,46.46
34816695,29.31
30269967,1.05
38230158,37.93
14400253,12.24
63498965,1.9
94777740,110.72
214550,11.43
1508985,16.97
16693614,42.12
52499037,22.9
24562632,45.46
47493602,4.97
78575421,47.4
16355934,67.29
51755292,162.84
68215813,15.91
73082489,24.7
39550741,22.77
50123827,33.04
9155748,14.46
93823886,24.0
73904444,3.01
68320796,43.01
4958573,19.98
22425526,17.39
56559900,26.41
18607699,35.48
16390377,15.02
31590845,28.22
34180450,5.02
84672256,12.43
64415218,11.8
48421350,67.12
6168909,32.39
66208261,6.09
1390641,0.89
27168687,7.59
31109987,36.29
38193371,7.98
85153419,4.5
61237150,38.12
48061998,189.0
31665085,35.84
8190741,18.7
13283958,6.14
82973892,15.1
28720795,0.79
58856060,7.29
1723524,26.44
98549424,37.36
20557870,7.47
86442148,16.87
4737990,45.04
51358228,14.14
82546446,2.0
23958394,28.38
34545674,6.91
19048737,23.42
99617281,41.28
87304372,27.59
59650201,34.25
34870086,108.52
8618957,17.1
58810591,3.09
61528458,19.26
48584708,27.2
55400220,169.6
43242045,6.8
18457982,10.17
14014415,7.47
55840835,16.87
97428944,20.45
79460026,18.26
39518760,15.29
1339678,11.94
88239514,30.51
27853734,15.56
25341088,5.32
20614816,49.12
74117902,49.31
46945959,36.41
26492343,31.96
3897358,3.05
35547519,13.7
78291921,49.54
69820406,46.79
87645942,65.12
61540827,29.37
39871457,26.31
49266681,23.7
91920321,18.3
54351753,26.38
57879371,38.94
72737692,0.6
32478902,8.16
86711039,23.61
5709976,46.41
10083652,14.07
17174894,50.03
67001669,0.43
25841932,40.25
17223148,2.69
48171515,0.64
60298595,4.15
39560896,11.57
86389710,29.45
46231215,6.24
93056189,21.37
58148205,49.11
10747067,12.76
59566987,9.49
26142505,5.36
5049392,24.4
42031254,45.23
53853646,15.36
26171870,9.44
60817581,40.45
75614297,15.28
59754227,7.08
19179638,14.89
66341104,46.03
91541187,29.28
9781694,43.51
37317156,17.73
88805839,13.36
83539459,36.15
36102170,24.93
56110227,42.16
38341859,16.34
52603406,4.89
99271898,22.14
40761459,43.57
24475890,19.26
76560781,42.09
13890421,49.37
9228806,19.28
85378250,3.38
42526041,0.42
44319142,8.23
14644481,12.31
13591610,20.19
59307422,11.74
36945448,45.87
30092433,6.31
62118383,8.4
32298853,36.39
18306851,2.05
76504254,11.25
97746141,36.35
43978005,0.8
80918467,6.31
35081322,40.2
89821488,35.66
3171459,13.42
12329393,21.56
95417819,15.96
6083700,8.74
19373132,44.56
26753515,23.69
86355358,33.17
8603944,49.85
14085455,9.31
64715601,44.05
84156443,13.17
88911675,15.38
17520936,1.79
50084263,41.93
91142206,18.69
62178132,49.77
80343552,50.98
40138084,5.32
23685861,20.61
50236531,8.68
55507480,16.46
83729259,28.25
73787090,28.48
45668634,28.26
89547708,5.23
55397998,18.02
15454548,97.36
59466788,21.69
2975347,34.15
41257555,21.22
16590454,19.45
493370,15.59
74747293,7.21
43771677,25.61
35064323,6.65
31993022,50.74
49843616,42.52
28955729,15.83
61392295,32.8
62496951,40.36
5182491,32.64
34173014,33.43
54232006,39.85
11617360,38.51
53743384,47.67
59769633,4.58
5166598,18.81
44420645,37.99
21456476,23.54
35294599,27.43
11905372,15.5
64638160,33.83
43703367,32.18
21016916,5.59
18446278,28.27
28527253,20.92
85092632,50.17
9531673,4.63
29085561,45.77
13043892,4.38
11151381,42.97
1270634,37.38
23765224,7.15
61015774,45.55
15812745,29.28
10835777,11.89
51485518,15.16
82316712,48.37
28386389,40.42
27901801,31.79
12504665,45.2
33489312,0.16
10718512,14.51
16026966,138.32
52710867,23.52
59227011,12.28
48552197,6.83
4393802,9.98
78998204,5.78
85303485,26.05
63184106,7.47
99825013,30.15
60901015,4.63
10902433,17.03
54609797,35.48
68329407,17.31
48475917,8.03
41073994,7.61
12445609,9.93
69259449,12.75
33040625,7.91
23467195,37.1
10771452,91.12
7010974,29.17
32500157,14.33
11734265,42.64
94235970,5.27
83676704,36.89
61190841,2.98
92351729,12.5
12226705,42.0
27734878,34.68
73870838,31.5
4093669,10.68
59558101,4.45
90574402,47.4
5691299,35.79
449522,23.38
14658202,28.12
81829401,24.39
13911396,32.29
24986276,8.65
1438403,14.64
67175048,0.64
79070808,12.98
73821900,40.29
94261294,43.38
16595178,42.1
23941860,3.51
60794368,26.24
20769275,41.31
98282700,25.08
79092380,48.1
52121204,35.58
15758742,25.22
10595647,9.68
82892955,31.1
73759588,0.12
71564091,27.02
32734541,13.52
40445645,12.71
82706490,160.8
62721608,46.16
3730578,16.77
71691506,2.05
11017550,6.42
72071351,41.25
74167280,18.5
63312401,37.86
55798641,10.66
33494365,28.25
31980799,20.25
76577671,43.83
12044423,40.63
1689847,7.3
96870019,11.01
73179559,5.92
34940127,48.79
94759132,4.93
73274943,15.37
32489375,30.04
82147008,19.62
32945018,20.76
29577753,42.08
88854349,37.35
57484722,26.4
84485450,9.04
57587170,19.91
17894891,13.78
30134076,4.35
69216879,31.0
87915300,39.24
17420502,18.29
15312535,6.17
68151171,28.02
91273989,29.47
87163119,21.12
67339923,8.2
12859747,7.95
24633636,41.8
65433401,9.77
60604966,23.21
78248575,6.46
17561471,24.33
23376641,0.07
12562355,17.39
27541730,13.13
3559846,14.27
53675574,12.24
59908621,14.37
50488229,34.2
56524724,1.38
10634097,29.22
70069450,43.5
59845571,1.55
45652249,50.26
50008529,11.89
49495931,37.41
53384534,10.61
57297802,47.77
62593939,45.59
11112522,28.33
61477579,30.03
98113493,10.34
52830650,11.18
11616176,6.76
7380205,16.7
43360658,14.74
22034121,23.16
10317206,40.98
38361917,42.0
56021641,21.6
88255797,1.84
29182969,6.57
52027089,35.66
94325229,41.57
48628734,8.19
91029404,1.3
15534383,2.67
51699433,2.36
91161171,44.7
31446566,13.41
67321083,18.92
7508390,7.4
8887822,11.53
47160564,28.7
64222775,24.46
86987944,36.56
24600879,43.97
95792678,27.39
16874709,4.63
15378871,46.94
5339351,49.72
63120798,17.56
69211886,2.79
81661748,10.97
97229885,43.79
83933583,21.95
64854699,15.44
74597237,40.1
30069687,32.1
30156252,9.84
24552931,44.19
56496385,13.98
80191302,4.23
77803490,34.26
25785402,10.31
23466390,40.42
38271587,37.71
43973751,41.14
7330760,38.72
28418157,28.17
55110744,23.68
14767562,49.32
58409839,35.55
58998885,40.48
79246566,26.0
17735480,13.05
3026478,8.18
77703895,12.2
21158428,32.08
72289165,27.41
93458780,31.53
21414360,48.99
14897015,10.77
98629652,12.46
8190720,36.52
77866150,4.08
60091467,1.85
64893586,32.58
70908771,49.06
82977217,24.8
76646362,48.86
75205623,11.51
37828816,11.06
64634287,36.58
29232044,5.6
5324840,33.85
34209079,4.27
49647152,47.32
47622405,26.38
46254942,66.0
54969661,23.05
98214130,13.42
26297470,26.77
39570701,7.3
48204793,5.97
65115009,30.28
67246891,38.83
34361155,0.56
31920555,31.84
39459494,49.43
48109486,7.48
27125490,16.24
16029437,3.51
59444135,27.82
88173140,33.95
76873895,15.08
19699784,30.84
77358851,1.78
66790823,22.37
33357092,9.33
90897034,21.6
49834579,34.23
6593872,22.12
96866505,14.32
95124166,45.55
97644235,19.6
54332680,26.75
85939296,46.19
81633442,1.18
88775069,21.15
86596671,4.14
57545666,10.16
30122126,21.84
79633105,43.18
11923533,25.96
87817129,8.11
70541819,37.62
49467788,12.35
41748712,40.95
19228105,49.46
3466734,5.66
97728500,22.37
82678493,5.8
24577919,39.52
4446135,41.71
93792318,38.48
62781300,36.28
67323981,1.97
16895496,2.56
52613141,0.57
8825293,11.24
41906506,47.43
30377286,74.96
36691674,49.55
59476966,3.91
82985189,15.89
81144296,15.1
95095230,10.06
2605557,24.43
64998109,38.87
97103681,6.63
79818096,24.92
8467677,31.65
29723495,34.52
41682308,43.45
68576067,6.76
7669004,9.85
49495679,13.22
93145937,22.54
24904389,45.21
29137564,41.83
32673073,13.16
19771495,29.32
75229536,9.46
97140010,26.87
14239563,32.37
71282228,1.7
21455164,18.17
62879381,48.19
4423467,42.55
86158297,40.36
26505355,22.31
6936787,49.11
26038873,7.6
40151340,39.48
31213999,45.56
14487725,1.9
46815317,43.99
63955425,40.21
51019357,24.37
41160200,39.94
8673388,4.4
78598665,47.37
69345058,4.37
27984156,33.62
83013110,6.59
47555064,0.88
91457635,40.55
78071583,30.7
26615995,10.13
76033784,3.11
53945121,31.42
50915686,42.25
84233951,16.99
27491455,21.06
3714819,9.0
51630452,40.62
90089108,16.09
41908965,4.45
51581453,1.83
60519457,16.49
9517184,4.19
48872765,10.2
29604217,2.33
1631109,1.15
37560086,36.48
38446507,3.34
51847548,17.14
3834299,0.49
89015724,13.03
45425150,3.35
22245843,5.08
1074944,6.23
68295752,3.07
70584051,39.3
65853977,3.72
82721440,2.21
30388283,4.1
9375270,25.69
44426521,35.76
82285692,35.12
96615757,3.73
11176845,8.18
14813611,5.21
29970476,38.51
81509426,1.09
44920796,43.34
31718515,38.36
6167198,4.74
10201396,37.29
60174343,49.37
66847289,22.47
70503381,11.53
30302321,6.42
55310278,14.92
78680269,10.06
15216901,11.19
78250738,6.0
14379185,30.1
69405144,21.19
53896295,10.72
59482008,66.36
77352802,50.67
70435787,1.73
98326770,10.98
42002725,49.92
99563571,42.32
5030224,41.25
98150810,14.01
94158849,27.64
91081888,38.98
84714177,44.31
43609240,32.09
50992461,38.68
22287264,43.5
74957844,49.53
45595068,12.93
16186028,50.83
71444916,180.84
36283001,10.86
52093378,16.04
886124,49.35
76795816,5.38
34142712,45.24
18049994,40.5
1199558,13.99
74945151,4.78
33989578,6.78
78448113,34.33
75504189,5.96
41239829,22.97
12322059,35.55
36180104,24.92
83578273,46.83
52577146,7.11
58895827,36.81
20213254,40.62
61122714,4.79
46718755,19.42
31194581,50.0
10134614,2.3
9303421,46.04
75589210,14.55
18415566,68.6
4748884,15.93
87038539,11.13
88202209,24.79
20871007,15.17
92431405,11.84
13289186,16.95
1400629,31.44
74947869,47.06
22038047,43.54
59349019,35.79
44893528,42.62
46313954,35.93
96326695,11.43
26407026,148.0
45960162,35.82
95584202,15.74
30735258,32.0
56427841,43.63
25982904,30.77
66367345,24.32
38594422,14.77
94455586,1.98
23788098,29.08
55245212,50.33
72911721,10.79
98825635,49.94
14158238,19.32
35410126,0.44
50901212,42.4
9700466,26.12
33887764,42.19
87898025,18.29
33262330,31.17
24519260,7.36
45858502,7.53
62794163,10.56
59329367,34.13
31543552,9.85
83115854,47.15
28857906,42.33
76776087,27.63
2141424,180.04
48182211,6.44
30259294,19.3
1251330,10.65
23232918,32.42
4874572,21.6
81551741,25.29
32037726,2.06
34135851,35.63
75311189,46.95
77559023,29.99
14890422,3.03
14909307,11.48
22584482,12.15
39628921,8.81
55910016,75.84
463210,18.42
31241896,4.76
75948595,38.76
46612078,2.24
31858097,47.02
65749022,21.39
99902220,24.99
95262001,43.85
47977758,31.0
52270381,32.23
43848628,41.97
60785519,44.84
85941787,15.24
26209959,16.02
84296355,41.99
20560641,46.06
85309672,15.07
44912192,33.44
99771860,40.27
74935333,12.11
45930229,21.78
35922592,30.63
89936979,4.78
79232662,46.2
88761997,9.13
64277219,41.81
8650117,2.2
24380329,50.71
78710782,40.59
61106131,28.1
99986612,45.07
95869828,37.78
67310701,9.35
29024431,26.78
10100338,48.65
41752635,7.06
87500070,30.83
74247645,19.86
2508495,23.38
35178883,35.1
92179038,12.0
49367827,45.98
20108016,182.36
1489455,29.1
73857320,40.57
31657480,25.68
42509092,42.1
87861625,12.37
64249522,29.58
36689843,33.49
81805782,5.65
3248394,35.42
80945913,27.16
86071103,23.63
6907389,26.25
26582599,11.07
28433540,32.45
22853825,2.99
73936495,48.6
23785948,23.39
98424989,42.69
60095524,44.25
4114717,16.17
40923736,1.5
58656321,19.85
16105901,10.3
49840025,15.68
9186651,45.16
71711787,5.16
98384405,9.14
89585325,13.19
36798012,47.84
37756543,46.58
6710117,22.97
75717945,20.22
80511212,35.62
55417430,5.27
20258613,39.63
59627908,42.19
89863588,44.69
33201279,29.07
52508880,60.92
53218712,38.32
16852333,15.53
72930122,44.43
4413055,34.45
7451251,22.32
53883443,30.76
4736508,15.28
11110991,2.99
83863845,17.2
14419741,2.44
48493640,44.03
21964669,22.98
62505233,4.41
58082018,32.08
84390584,30.39
18139801,22.41
12457416,32.63
84694169,16.49
36420801,14.02
9012448,41.94
40511985,7.37
71652490,10.34
75836131,11.22
13164738,42.93
5150403,1.9
64709298,60.72
15912006,6.9
1756178,11.61
16436266,7.05
98174962,16.9
43046748,203.68
91768522,35.69
5233023,29.96
35594626,11.9
83295207,29.54
91517561,42.92
34864877,35.61
67140677,42.21
69263800,24.64
78630161,34.69
35939589,14.81
4123396,1.84
74865825,25.42
12233655,12.63
18202043,9.17
70563602,13.65
74898178,49.13
38862281,0.15
18791329,43.37
27145380,44.71
94983311,30.0
73035184,47.65
1661161,23.94
84441416,48.17
2131898,26.81
64341731,47.59
88891806,40.26
52467203,34.59
82371794,0.79
62210665,0.69
62571455,8.36
54956319,27.13
98804517,12.92
47082297,10.9
34281565,1.1
76470774,0.75
75210519,18.03
76455125,33.11
16679151,37.85
54666705,26.22
72864019,2.2
39814378,4.39
25408478,34.26
44143660,26.88
9511105,0.06
26694458,4.25
96938564,8.85
87867994,32.73
22924114,9.24
4838988,11.45
72979429,26.22
71668118,1.95
52226606,20.37
44378154,179.56
97034562,156.72
47016557,0.43
77506158,13.32
83088078,50.02
86016603,20.01
90892684,13.62
61584108,8.93
55100075,50.96
99857702,10.88
28566665,47.22
75542140,24.81
72235883,21.04
47113906,2.86
24705010,48.33
8683405,29.64
4466770,1.61
89769394,8.87
59909598,3.93
17418695,5.72
31758877,19.34
52559350,15.34
45956679,17.27
87694936,5.22
937663,28.62
12033051,43.21
60719832,119.24
93557774,38.84
2444704,24.35
20338770,2.51
89829076,28.5
51483438,30.72
22615936,15.39
94609251,37.41
34664118,15.18
20811325,37.18
27476160,13.48
84988700,23.25
71471550,21.76
48755140,10.8
39967198,21.89
26535625,22.63
67469756,44.2
57600615,32.36
91298909,1.41
39485159,5.74
42046767,12.55
49143948,9.29
7142166,23.68
36499443,29.25
18245935,47.89
37669901,24.61
4693638,38.54
6907182,12.29
68182934,44.97
99969592,19.06
76877261,46.1
49235856,43.0
45150920,17.61
80581589,47.05
45106286,35.1
28349801,29.8
35451605,11.65
47962030,47.14
73854671,8.29
78242639,12.43
71054574,26.78
24363391,8.05
7485477,26.56
97238742,19.81
79515636,25.8
66466079,18.48
62120027,41.94
59322022,16.16
42182897,16.51
98786532,41.33
4204373,16.28
31477331,18.55
58397004,10.52
69603085,29.23
90539005,9.81
74654927,18.55
85229221,2.55
85613229,20.0
93400539,21.72
68419539,10.12
89120431,36.75
34737128,49.29
64344927,0.6
87797824,45.85
95012270,44.09
44310938,12.56
97046168,44.22
90573658,13.99
3705650,46.95
72796592,10.44
88510280,47.62
90611616,50.18
70075317,22.85
72068254,9.06
45537520,6.11
36021784,42.93
68775408,198.16
41409404,33.82
82907230,3.26
92704631,24.13
30558711,22.52
33592691,14.93
9133432,14.14
37634328,131.16
50024715,39.41
68811325,17.65
78143373,5.97
53472689,41.53
32317630,3.93
14099000,36.56
79850568,8.64
19158337,3.36
96856875,35.49
80235016,13.26
20239367,32.08
72626701,0.62
14717040,42.24
54800583,16.86
18035058,2.46
12407217,28.98
91879814,41.76
21255580,38.24
23360785,10.11
98121246,20.72
80794322,3.23
58747842,202.44
99010026,197.12
54155201,22.88
9631916,13.44
91470238,46.5
69888730,33.61
73202482,6.46
83420438,49.29
58210056,48.2
61638857,11.22
41679987,33.22
58217255,5.96
33342443,9.93
17211034,27.29
91652712,10.39
17371503,50.64
72033006,16.11
85425092,47.85
34811903,8.83
27698195,15.83
32660436,27.53
73474138,4.64
92404014,9.69
46593855,9.19
29902261,13.29
39469992,39.91
48454127,34.66
54392285,13.51
82731915,10.83
62800615,30.13
74437309,37.0
98403801,26.89
8594523,4.24
16903177,10.64
88830710,18.04
59122263,3.83
71181580,42.73
74271922,9.87
35097144,41.79
17867015,28.95
12966201,9.94
34082570,14.15
21800310,9.66
93118514,40.84
74013731,5.13
45102067,14.2
97966242,197.28
85398235,24.75
38126059,9.47
70248314,3.35
7226210,10.24
93359885,18.0
54441419,50.12
11068415,28.41
57173306,9.33
35736117,15.63
59913558,196.24
4152958,36.0
24977626,5.55
38129522,33.13
66811063,18.94
28494898,11.55
17248272,18.55
86290688,42.27
58989655,17.62
5696181,21.14
79048780,41.75
74913610,13.65
85433697,44.46
69955598,13.78
34101658,39.02
86948981,12.26
86537341,36.0
6504663,13.31
62261338,8.9
22677265,50.13
78353622,3.48
28619502,30.5
55911688,13.99
93228650,44.04
32933198,24.32
61362694,39.9
15855697,26.95
24923945,13.44
70728991,25.84
9573987,21.75
46808324,35.83
43149966,49.72
66053826,201.36
4114195,10.35
10729703,36.84
77231448,5.99
47090344,10.3
32943343,42.14
24556468,11.72
37783943,49.97
14265501,10.9
71625855,3.78
4486804,0.68
33434675,3.24
32373810,66.12
20440759,34.5
93118443,17.49
8657052,25.12
5488107,9.24
14040613,24.87
89260541,9.38
28922987,19.99
50495527,2.33
13904444,21.85
98837133,48.58
23719253,0.36
96327564,3.28
23399851,1.95
3267615,41.9
14302714,25.81
52081712,4.12
27256447,4.53
89614048,22.13
42497084,16.82
84325018,13.47
51018500,9.89
27921079,24.72
36001350,60.89
58209440,47.16
71578526,23.69
74860780,0.44
96094527,1.54
90022073,37.08
18333618,17.61
89426953,12.54
46254841,24.43
88879821,37.02
52551820,21.05
49416175,49.93
54946750,22.65
52211653,32.1
54238253,7.35
81789949,40.99
98042348,40.32
59903601,23.87
95986280,8.68
32153807,8.71
73448405,38.17
12098887,18.9
44002414,40.08
31978949,32.5
33864240,45.04
89852431,13.81
56449039,8.38
4967163,17.82
58362349,32.69
22120905,28.75
53784068,39.1
87190259,11.46
95319235,30.86
33277854,13.32
50550943,23.65
91926412,10.41
97683093,50.98
70382690,8.18
78525428,17.53
71113136,40.48
16672441,47.52
9117775,23.83
60662844,34.12
55599701,37.31
17018985,17.19
6516078,49.22
54376632,168.44
41832401,43.38
55784957,36.32
51798059,27.3
72280607,1.74
31526277,48.44
11180545,2.43
5287642,9.35
173572,0.18
42568926,40.91
81040241,14.52
29078066,34.49
46621710,16.88
65503783,16.51
79635340,3.34
18509675,27.27
96781034,1.87
94007833,13.41
37230593,39.73
12874944,50.83
69925027,48.98
93658491,39.88
9429307,14.25
72934534,25.61
65704137,12.29
73816288,3.42
89375175,33.77
11901774,33.86
34197218,12.12
26608806,3.6
51953589,33.55
27063329,16.58
2312169,6.14
54058066,14.15
32999959,10.48
81464533,36.45
13142116,25.22
12930866,42.64
38239807,14.02
38572737,5.68
72781308,28.44
792439,29.16
13818258,90.48
93826553,34.54
21057996,44.2
17845851,36.35
28159157,48.0
13680199,38.65
71707116,16.51
94196382,16.42
19431576,73.68
83996369,28.24
37541555,38.32
63694047,11.92
3339365,42.96
53676483,7.89
99571154,14.32
84149914,26.91
20960672,40.04
47094455,31.4
42152665,19.45
61566034,0.69
71655217,29.48
